FOOD_CODE,FOOD_NAME,ENERGY
D015219,카라멜마끼아또 HOT,243
D015220,카라멜마끼아또 ICE,211
D015221,카푸치노 HOT,148
D015222,카푸치노 ICE,129
D015223,초코라떼 HOT,277
D015224,초코라떼 ICE,245
D015225,바닐라카페라떼 HOT,260
D015226,바닐라카페라떼 ICE,216
D015227,그린티라떼 HOT,269
D015228,그린티라떼 ICE,237
D015229,블랙빈 라떼 HOT,270
D015230,블랙빈 라떼 ICE,239
D015231,딸기 스무디,297
D015232,키위 스무디,306
D015233,망고 스무디,297
D015234,블루베리 스무디,315
D015235,버터갈릭 포테이토 S,390
D015236,버터갈릭 포테이토 L,780
D015237,치즈갈릭 포테이토 S,390
D015238,치즈갈릭 포테이토 L,780
D015239,오리지널 포테이토 S,324
D015240,오리지널 포테이토 L,649
D015241,고르곤졸라 포테이토 S,408
D015242,고르곤졸라 포테이토 L,815
D015243,칠리치즈 포테이토 S,385
D015244,칠리치즈 포테이토 L,769
D015245,사워크림 포테이토 S,471
D015246,사워크림 포테이토 L,943
D015247,스위트 칠리 포테이토 S,370
D015248,스위트 칠리 포테이토 L,740
D015249,할라치뇨치즈 포테이토 S,365
D015250,할라치뇨치즈 포테이토 L,729
D015251,어니언 포테이토 S,394
D015252,어니언 포테이토 L,788
D015253,치즈시즈닝 포테이토 S,313
D015254,치즈시즈닝 포테이토 L,625
D015255,허니버터 시즈닝 포테이토 S,313
D015256,허니버터 시즈닝 포테이토 L,625
D015257,오렌지에이드,136
D015258,레몬에이드,155
D015259,자몽에이드,116
D015260,청포도 에이드,183
D015261,치즈스틱 S,184
D015262,치즈스틱 L,369
D015263,미니츄러스 S,133
D015264,미니츄러스 L,266
D015265,어니언링 S,365
D015266,어니언링 L,729
D015267,치킨텐더 S,233
D015268,치킨텐더 L,465
D015269,크림치즈 프레즐,250
D015270,벨지움 와플,346
D015271,플레인 베이글,317
D015272,콘덕(오리지널/체다치즈),395
D015273,페퍼소시지,250
D015274,흑당소보루,295
D015275,자꾸 생각나는 갈릭바게뜨,200
D015276,쫄깃한 왕꽈배기,410
D015277,흑당 가득 품은 호떡,330
D015278,베사멜버섯치즈빵,175
D015279,새우감자봉,360
D015280,썸머 초코바나나번,255
D015281,토종효모 참 고소한 곡물식빵,310
D015282,토종효모 호두브레드,315
D015283,강원도 찰옥수수소보루크림빵,315
D015284,초코 왕소라빵 플러스,240
D015285,미니 통밀후르츠 브레드,320
D015286,토종효모 참깨브레드,305
D015287,단팔 소보루빵 플러스,335
D015288,달콤한 꿀도넛,90
D015289,시나몬롤식빵,415
D015290,미니 올리브 브레드,240
D015291,블루베리파이,390
D015292,후레쉬크림샌드빵,455
D015293,무설탕 멀티그레인 토스트,305
D015294,크림치즈시나몬롤,430
D015295,골든스윗토스트,290
D015296,꽃맛살고로케,400
D015297,꿀슈크림빵,215
D015298,명품 잡채고로케,400
D015299,몬스터 치즈번,350
D015300,찰진 호박 찜케익,300
D015301,64겹 골든페스츄리,375
D015302,쫄깃한 토종효모빵(미니),220
D015303,오리엔탈 치킨봉,320
D015304,토종효모 통밀가득 로만밀브레드,335
D015305,크림치즈롤파이,70
D015306,모닝바게뜨,250
D015307,미니크라상,80
D015308,쫄깃한 토종효모빵,305
D015309,옛날 왕슈크림도넛,295
D015310,건포도 토종효모빵,240
D015311,토종효모 참 부드러운 생크림 식빵,305
D015312,호밀호두빵(대),255
D015313,토종효모 건강한 로만밀 클래식,285
D015314,포켓샌드 사과,300
D015315,토종효모 쫄깃한 토스트,255
D015316,그린티 본델리슈,280
D015317,쫄깃한 피자빵,290
D015318,뽀드득 그릴 소시지,245
D015319,치즈파니니,235
D015320,촉촉함을 담은 쫄깃한 식빵,240
D015321,담백하고 쫄깃한 뜯어먹는 식빵,230
D015322,돌돌 말린 소시지도넛,330
D015323,플레인 베이글,220
D015324,데니쉬식빵,315
D015325,스위트 밀크식빵,460
D015326,모닝토스트,375
D015327,야채빵,205
D015328,사각피자빵,355
D015329,찹쌀도넛,300
D015330,모찌모찌 치즈스틱,105
D015331,크림치즈찹쌀도넛,200
D015332,아몬드모닝,505
D015333,오리지널머핀,316
D015334,진도해풍맞은쑥빵,192
D015335,토종효모 순수(秀)담백,255
D015336,정통크라상,235
D015337,블루베리머핀,300
D015338,토종효모 그대로토스트,325
D015339,강원도 옥수수로 만든 옥수수빵,176
D015340,찹쌀페스츄리도넛,280
D015341,크림치즈곡물페스츄리,240
D015342,소시지조리빵,260
D015343,블루베리베이글,210
D015344,꽈배기도넛,245
D015345,치즈 인 치즈,245
D015346,촉촉한 치즈케익,270
D015347,통곡물브레드,280
D015348,토종효모 우리쌀 식빵,185
D015349,초코칩트위스트,240
D015350,미니 통밀 후르츠 브레드,320
D015351,토종효모 호두 호밀식빵,280
D015352,바게뜨,145
D015353,미니찹쌀도넛,130
D015354,블루베리크림치즈페스츄리,255
D015355,별난고구마찰스틱,160
D015356,크로크무슈,205
D015357,토종효모 단호박검은깨식빵,280
D015358,토종효모 옥수수 식빵,275
D015359,초코츄잉스타,240
D015360,미니초코칩트위스트,55
D015361,햄에그 고로케,445
D015362,초코소보루빵,225
D015363,목초란으로 만든 핑거스틱,380
D015364,추억의 소시지빵,360
D015365,쏘야고로케,345
D015366,단팥크림 코팡,230
D015367,144겹 파이만주,160
D015368,까망베르 치즈후레쉬번,480
D015369,치즈소시지페스츄리,405
D015370,갈릭페스츄리식빵,330
D015371,부드러운 연유브레드,315
D015372,딸기에 물든 치즈달,205
D015373,순수秀우유크림빵,190
D015374,포켓샌드딸기요거티,275
D015375,포켓샌드 땅콩,285
D015376,고구마건포도롤,380
D015377,크림치즈호두빵,295
D015378,밤롤브레드,275
D015379,진한 초코브레드,250
D015380,커피번,190
D015381,쫀득쫀득한 찰깨빵,205
D015382,우리찹쌀 모카 찰떡빵,185
D015383,구름크림빵,230
D015384,모카빵,245
D015385,초코소라빵,160
D015386,땅콩크림빵,330
D015387,모카크림빵,250
D015388,한입에두번반한 단팥크림빵,255
D015389,단팥빵,275
D015390,소보루빵,330
D015391,골든 크림 메론빵,320
D015392,순수(秀) 우유 후레쉬번,580
D015393,맘모스브레드,405
D015394,구운부추만두빵,220
D015395,단팥빵 플러스,310
D015396,쫄깃한 곡물 호떡,320
D015397,상큼한 크림빵,255
D015398,화이트 치즈볼,125
D015399,바나나 컵케익,285
D015400,슈크림빵,230
D015401,완두앙금빵,245
D015402,찹쌀앙금빵,290
D015403,코코넛 초코볼,110
D015404,쫄깃한 찰떡맘모스,275
D015405,카스테라구마,335
D015406,스트로베리 요거트무스,460
D015407,스트로베리 요거트무스 케이크,245
D015408,상큼한 청포도 케이크,305
D015409,키즈스토리 케이크,240
D015410,바스크 치즈케이크,305
D015411,리얼캐롯,360
D015412,러브러브초코,250
D015413,진한 가나슈 쇼콜라 케이크,370
D015414,진한 마스카포네 티라미수 미니,34
D015415,진한 가나슈 쇼콜라,365
D015416,진한 마스카포네 티라미수,170
D015417,꽃밭에서 붕붕벌,230
D015418,리얼캐롯 케이크,360
D015419,마카롱쇼콜라,250
D015420,스페셜2호,300
D015421,에뚜아르쇼콜라,270
D015422,축하3호,420
D015423,스트로벨벳치즈케이크,305
D015424,"치즈가 두번 반한 딸기, 초코 케이크",280
D015425,카카오초코앤딸기,310
D015426,까망베르 초코브라우니,410
D015427,벨기에 밀크쇼콜라,270
D015428,딸기 치즈케이크,290
D015429,벨기에밀크쇼콜라 7호,260
D015430,벨기에 화이트초코6호,260
D015431,스트로베리 퀸 (Queen),290
D015432,호두아몬드커플,300
D015433,스트로베리 서프라이즈,255
D015434,호두아몬드파티,270
D015435,순수秀우유케이크,300
D015436,BT21 세븐컬러스케이크 (7colors),325
D015437,내가찾던 카페모카 커플,240
D015438,가나슈 조각케이크,355
D015439,내가찾던 카페모카 가족,240
D015440,치즈가 반한 티라미수,280
D015441,오후의 마카롱모카,260
D015442,초코반딸기반케이크,350
D015443,마카롱모카파티,260
D015444,마이넘버원2,343
D015445,블루베리요거트 듬뿍,308
D015446,티라미수 오리지날레,350
D015447,블루밍러브케이크,200
D015448,가나슈생크림 조각케이크,330
D015449,초코앤화이트마블쉬폰,320
D015450,치즈 조각케이크,265
D015451,촉촉하고부드러운초코쉬폰,310
D015452,딸기요거트케이크,270
D015453,라인프렌즈 브라운,260
D015454,블루베리요거트 조각케이크,270
D015455,쿠키앤크림케이크,225
D015456,무지개와 노래하는 뽀로로,280
D015457,라인프렌즈 코니,260
D015458,베리베리 생크림 조각케이크,280
D015459,블루베리쉬폰,215
D015460,꼬마버스 타요,280
D015461,체크무늬 조각케이크,335
D015462,행복해 촉촉한 딸기 케이크,305
D015463,행복해 티라미수케이크,307
D015464,딸기마카롱 케이크,280
D015465,까망베르 초코브라우니케이크(까초),360
D015466,노래하는 뽀로로와 친구들,300
D015467,미니치즈케이크,293
D015468,치즈케이크,250
D015469,밤 자색고구마케이크,235
D015470,부드러운호박고구마 조각케이크,280
D015471,고구마케이크,225
D015472,부드러운호박고구마 케이크,215
D015473,사파리 친구들,420
D015474,부드러운 녹차고구마,210
D015475,콩순이공룡송케이크,420
D015476,이집트에 간 트래블러 뽀로로,415
D015477,타이니소어GO공룡메카드,400
D015478,바나나 속 깜짝 초코,395
D015479,시크릿쥬쥬 별의여신 케이크,370
D015480,프랑스에 간 트래블러 뽀로로,405
D015481,리얼 후레쉬 베리 케이크 (L),255
D015482,놀이동산 타요와 행복한 시간,410
D015483,브라운과 코니의 하트시그널,420
D015484,리얼 후레쉬 클래식 케이크 (L),275
D015485,리얼 쁘띠 블루베리 쉬폰,205
D015486,시간의정성 진(眞)카스테라,270
D015487,3mm 황금비율로 바삭하고 고소한 전병세트,270
D015489,포도 카스텔라,320
D015491,화과자명가(대),340
D015493,초코파운드케익,390
D015495,피크닉롤,320
D015496,바삭한 우리 찹쌀 모나카,95
D015497,명가명품 우리 벌꿀 카스텔라,290
D015500,제주 녹차 롤케익,310
D015501,명가명품 제주 녹차 카스텔라,290
D015502,명가명품 제주 천혜향 카스테라,275
D015503,플레인스콘,275
D015504,실키롤케익,340
D015505,월병명가,255
D015506,콰트로 치즈 스콘,270
D015507,프렌치구움과자,750
D015508,호두파운드케익,395
D015509,앙버터 스콘,470
D015510,정통 파운드케익,390
D015511,미니 흑당 카스테라,420
D015512,무지개 카스테라,320
D015513,호두파이,275
D015514,흑당 라떼 카스테라,250
D015515,벨지엄 쿠키세트,289
D015516,산딸기 듬뿍 롤케익,315
D015517,마블 케이크,395
D015518,카페모카롤케익,355
D015519,카페모카 케이크,210
D015520,엔젤 케이크,200
D015521,미스 베어,120
D015522,미니바움쿠헨,90
D015523,쉬림프 토마토 포카챠,340
D015525,3가지 맛 굿모닝샌드위치,500
D015526,치킨 로제 파스타,510
D015527,통오트밀빵으로 만든 에그포테이토샌드위치,400
D015528,단백질 듬뿍 로스트 치킨 샐러드 Mini,110
D015529,치즈 불고기 도리아,365
D015530,햄치즈 잉글리쉬 머핀,350
D015531,바싹 불고기포카챠,370
D015532,모짜렐라 토마토 파스타,310
D015533,토마토를 올린 햄치즈크라상,400
D015535,호밀 샌드위치,405
D015536,트러플오일 크로크무슈,235
D015539,크랜베리 치킨호밀샌드위치,435
D015541,에그샐러드샌드위치,430
D015542,디럭스 샌드위치,500
D015543,또띠아 치킨텐더 샌드위치,480
D015544,햄 코올슬로 샌드위치,470
D015545,런치 플러스 샌드위치,530
D015546,오리지널 시저 샐러드,385
D015547,소시지 또띠아,430
D015548,오리지널 시저 샐러드 Mini,225
D015549,에그쉬림프,425
D015550,통밀 디럭스샌드위치,500
D015551,케이준치킨샐러드,365
D015552,과일컵샐러드,60
D015553,쉬림프콥샐러드,260
D015554,부드러운 마요 에그 샐러드,45
D015555,담백한 옥수수 감자 샐러드,135
D015556,와사비크랩볼,470
D015557,베리 리코타치즈샐러드(M),210
D015558,미니버거,570
D015559,코코넛 쉬림프 샐러드,305
D015560,클래식 시저 샐러드,350
D015561,BLT 샌드위치,375
D015562,쫄깃한 토종효모빵 햄치즈샌드위치,190
D015563,매콤 닭강정 샌드위치,370
D015564,B.E.L.T 샌드위치,385
D015565,시저치킨 샐러드랩,575
D015566,케이준치킨 샐러드랩,490
D015567,통살 치킨버거,455
D015568,햄치즈 바게뜨,260
D015569,불고기 바게뜨,215
D015570,치킨클럽 3단 샌드위치,310
D015571,미니버거 믹스박스,4350
D015572,클래식 핫도그,275
D015573,멜팅치즈 핫도그,310
D015574,고메 마카롱 (토마토바질),110
D015575,그랑데 리얼가나슈,205
D015578,건강한 목초란으로 구운 에그타르트,135
D015579,고메 마카롱 (꿀자몽),110
D015580,뽀로로 얼큰쿠키,360
D015583,고메 마카롱 (망고패션코코),120
D015584,콰트로 치즈 범벅 타르트,150
D015586,초코가 달콤한 시간,210
D015587,후레쉬슈,85
D015588,민트머랭,25
D015589,순수(秀)벌꿀카스테라,475
D015590,리얼가나슈,120
D015591,크림치즈 인절미 타르트,185
D015592,도라야끼,155
D015593,팥빙슈,210
D015595,티라미수 타르트,195
D015602,호두듬뿍타르트,190
D015604,딸기 마카롱,60
D015606,초코 마카롱,70
D015609,바닐라 마카롱,70
D015610,보스턴 브라우니 타르트,230
D015612,블루베리 마카롱,60
D015614,유자 마카롱,60
D015615,그랑데마카롱 산딸기,140
D015616,조각호두파이,275
D015618,그랑데마카롱 바닐라카라멜,160
D015619,잉글리쉬 토피 쿠키,130
D015621,그랑데마카롱 패션후르츠,140
D015623,쿠키앤크림 마카롱,60
D015624,소피아토 웨이퍼 롤스 113g,126
D015625,소피아토 웨이퍼 롤스 38g,200
D015629,다크초콜릿 마카다미아 쿠키,140
D015632,크랜베리 월넛 쿠키,130
D015634,핑크퐁 아기상어 쿠키,60
D015636,핑크퐁 엄마상어 쿠키,60
D015639,딸기머랭,15
D015640,코코넛머랭,25
D015641,레몬머랭,20
D015643,초코청크 쿠키,130
D015644,롱스틱파이,245
D015645,로투스 안나쿠키 (카푸치노),478
D015647,로투스 안나쿠키(오렌지),473
D015649,생감자로만든 스틱 포테이토 (클래식),165
D015650,생감자로만든 스틱 포테이토 (불고기버거맛),175
D015651,크롱 얼큰쿠키,410
D015652,자두 스파클링 에이드,150
D015653,꽃빙수(딸기라떼),375
D015656,스트로베리스무디,285
D015657,아메리카노,10
D015658,핫초코,246
D015659,카페라떼,147
D015660,따레몬 (따뜻하게 즐기는 레몬유자티),190
D015662,카푸치노,95
D015663,따자몽 (따뜻하게 즐기는 핫주스 자몽),193
D015664,카페모카,206
D015665,꽃빙수(딸기망고),360
D015666,따유자 (따뜻하게 즐기는 유자티),206
D015667,키위스무디,280
D015668,카라멜 마끼아또,229
D015669,딸기빙수,451
D015671,망고 소르베 빙수,341
D015672,아이스 아메리카노,17
D015673,우유 팥빙수,6764
D015674,녹차 라떼,197
D015675,아이스 라떼,108
D015676,녹차,0
D015677,팥빙수,639
D015679,아이스 카페모카,170
D015680,얼그레이,0
D015682,아이스 카라멜 마끼아또,206
D015683,청포도 요거트 빙수,433
D015684,딸기라떼,222
D015685,자몽 에이드,117
D015686,에스프레소,10
D015687,데일리주스 오렌지,100
D015688,우유 망고빙수,430
D015690,우유 과일빙수,400
D015691,주스 딸바 (ICED),195
D015693,복숭아 아이스티,82
D015694,과일빙수,304
D015704,카페아다지오 딥카라멜마끼아또,185
D015705,카페아다지오 에스프레소라떼,140
D015722,에디가 구워준 뽀롱뽀롱 초코 마들렌,105
D015723,앙팡 마들렌,240
D015724,핑크퐁 아기상어 요거트케익,238
D015725,루피가 구워준 뽀롱뽀롱 마들렌 치즈,80
D015726,뽀로로가 좋아하는 딸기 키즈케익,321
D015727,핑크퐁 롤리초코,116
D015728,우유가 좋은 뽀로로케익,330
D015729,바나나가 좋은 에디케익,295
D015730,콤비네이션 피자(L),425.55
D015731,페파로니 피자(L),444.2
D015732,포테이토 피자(L),498.88
D015733,고구마 피자(L),506.5
D015734,불고기 피자(L),515.81
D015735,스테이크 불갈비 피자(L),441.02
D015736,치킨 텐더 피자(L),462.93
D015737,하와이안 쉬림프 피자(L),461.59
